,,สภาวะราคาของชิ้นส่วนหลัก Wk14 (7-13.4.65),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,BKK (เขตบางกะปิ),,,,,,,,รายการ,EST (ชลบุรี),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดสดบางกะปิ,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดใหม่ชลบุรี
สะโพกTT,,เนื้อสะโพก,144,140,140,149,142,149,180,,เนื้อสะโพก,144,140,150,160,160,149,150
ไหล่TT,,เนื้อไหล่,139,132,136,149,142,148,180,,เนื้อไหล่,139,135,145,160,160,145,150
สันนอกTT,,สันนอก,145,142,150,181,173,175,170,,สันนอก,145,155,160,180,180,168,180
สันในTT,,สันใน,145,150,150,259,224,195,185,,สันใน,145,155,145,220,200,195,180
สันคอTT,,สันคอ,226,200,175,236,236,235,185,,สันคอ,225,187,212,230,230,231,220
สามชั้นTT,,สามชั้น,171,170,174,225,215,215,185,,สามชั้น,170,167,180,220,215,215,220
ซี่โครงแผ่นTT,,ซี่โครง,132,130,127,175,159P,168,155,,ซี่โครง,132,140,155,,159,175,180
คอหมูย่างTT,,คอหมูย่าง,236,270,260,,,,265,,คอหมูย่าง,236,210,185,,,283,250
ไหล่บด,,หมูบด,122,,,138,142P,155,120,,หมูบด,124,130,125,140,138,155,150
ขาหลังเผาแบ่งคากิ,,ขาหมู,85,80,84,98,79P,97,95,,ขาหมู,,,,,,106,
หัวติดลิ้น,,หัวติดลิ้น,53,45,49,,,,,,หัวติดลิ้น,54,40,52,,,,55
เครื่องในชุด(หมู),,เครื่องในชุด,68,58,71,,,,,,เครื่องในชุด,69,,,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,50,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,
ขาหน้าTT,,ขาหน้า,65,,,,,,,,ขาหน้า,,,59,,98,89,60
ขาหน้าเผาTT,,ขาหน้าเผา,68,60,76,,,,95,,ขาหน้าเผา,66,62,,,,,65
ขาหลังTT,,ขาหลัง,80,,,,,,,,ขาหลัง,,,65,,,103,55
ขาหลังเผาTT,,ขาหลังเผา,84,80,88,,,,95,,ขาหลังเผา,82,67,,,,,60
มันสันหลังTT,,มันสันหลัง,78,,,,,,,,มันสันหลัง,79,,,,,,80
มันแข็งTT,,มันแข็ง,75,73,73,,,,,,มันแข็ง,77,65,72,,,,80
เศษมันTT,,เศษมัน,60,,43,,,,,,เศษมัน,62,,57,,,,60
หนังสันหลังTT,,หนังสันหลัง,73,,60,,,,,,หนังสันหลัง,74,50,64,,,,80
หนังสะโพก,,หนังสะโพก,68,,,,,,,,หนังสะโพก,69,,,,,78,80
หนังหมูรวมTT,,หนังหมูรวม,59,,,,,,,,หนังหมูรวม,60,,,,,81,80
กระดูกซุปTT,,กระดูกซุป,45,57,56,,,,70,,กระดูกซุป,48,,54,,,83,60
กระดูกอ่อนTT,,กระดูกอ่อน,155,,153,,,,,,กระดูกอ่อน,,170,,,,,180
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,15,,,,,,,,กระดูกข้อ(คาตั๊ง) ,16,,,,,43,25
มันเปลวTT,,มันเปลว,42,,,,,,,,มันเปลว,44,40,35,,,,50
มันท้องTT,,มันท้อง,46,,,,,,,,มันท้อง,49,,,,,,50
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,CTW (สระบุรี),,,,,,,,รายการ,SOT (นครศรีธรรมราช),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดสืบศิริ,,,ซีพี,เบทาโกร,,Lotus's,Big C,Makro,ตลาดสดหัวอิฐ
สะโพกTT,,เนื้อสะโพก,144,145,144,155,148,149,160,,เนื้อสะโพก,144,140,,150,148,149,140
ไหล่TT,,เนื้อไหล่,139,140,140,167,148,149,160,,เนื้อไหล่,141,138,,152,146,148,140
สันนอกTT,,สันนอก,145,147,154,178,170,160,170,,สันนอก,147,145,,155,158,155,140
สันในTT,,สันใน,145,155,146,179,182,190,170,,สันใน,147,145,,160,165,165,140
สันคอTT,,สันคอ,225,215,204,252,235,200,170,,สันคอ,190,175,,200,195,202,165
สามชั้นTT,,สามชั้น,170,175,174,212,225,210,180,,สามชั้น,175,155,,190,185,180,165
ซี่โครงแผ่นTT,,ซี่โครง,132,140,147,167,175,165,160,,ซี่โครง,147,140,,160,160,159,155
คอหมูย่างTT,,คอหมูย่าง,234,150,177,285,285,287,160,,คอหมูย่าง,220,215,,260,255,264,
ไหล่บด,,หมูบด,127,140,145,147,145,155,120,,หมูบด,145,140,,155,150,152,140
ขาหลังเผาแบ่งคากิ,,ขาหมู,86,90,90,89,100,90,89,,ขาหมู,88,,,,,,
หัวติดลิ้น,,หัวติดลิ้น,52,47,52,,,,60,,หัวติดลิ้น,50,45,,,,64,
เครื่องในชุด(หมู),,เครื่องในชุด,68,,,,,,,,เครื่องในชุด,59,,,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,75
ขาหน้าTT,,ขาหน้า,64,86,59,,,85,80,,ขาหน้า,83,78,,,,,
ขาหน้าเผาTT,,ขาหน้าเผา,67,,,,,,,,ขาหน้าเผา,85,80,,90,87,85,90
ขาหลังTT,,ขาหลัง,78,88,65,,,,80,,ขาหลัง,85,80,,,,,
ขาหลังเผาTT,,ขาหลังเผา,83,,,,,,,,ขาหลังเผา,87,82,,92,88,87,90
มันสันหลังTT,,มันสันหลัง,78,,,,,,,,มันสันหลัง,,,,85,85,80,
มันแข็งTT,,มันแข็ง,75,,68,,,94,,,มันแข็ง,70,65,,85,85,80,70
เศษมันTT,,เศษมัน,58,,53,,,,,,เศษมัน,50,,,,,,
หนังสันหลังTT,,หนังสันหลัง,73,,72,,,,,,หนังสันหลัง,,,,78,80,77,70
หนังสะโพก,,หนังสะโพก,,,58,,,,,,หนังสะโพก,,,,,,,
หนังหมูรวมTT,,หนังหมูรวม,59,,,,,,,,หนังหมูรวม,65,62,,76,74,77,70
กระดูกซุปTT,,กระดูกซุป,45,70,50,65,79,,80,,กระดูกซุป,60,55,,68,64,66,70
กระดูกอ่อนTT,,กระดูกอ่อน,154,,141,189,,,,,กระดูกอ่อน,158,155,,,,,160
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,15,22,7,,,33,,,กระดูกข้อ(คาตั๊ง) ,20,14,,30,32,27,20
มันเปลวTT,,มันเปลว,40,58,43,,,,,,มันเปลว,38,35,,,,,30
มันท้องTT,,มันท้อง,45,,,,,,,,มันท้อง,40,,,,,,40
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,UNE (ขอนแก่น),,,,,,,,รายการ,LNE (นครราชสีมา),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดบางลำพู,,,ซีพี,เบทาโกร,RMC,Lotus's,Big C,Makro,ตลาดย่าโม
สะโพกTT,,เนื้อสะโพก,146,140,158,149,144,149,180,,เนื้อสะโพก,146,135,140,149,148,149,180
ไหล่TT,,เนื้อไหล่,141,135,152,,,143,160,,เนื้อไหล่,140,130,138,149,148,149,180
สันนอกTT,,สันนอก,150,150,170,181,173,159,180,,สันนอก,150,145,143,170,160,163,180
สันในTT,,สันใน,150,155,156,,,195,180,,สันใน,149,145,143,175,182,185,180
สันคอTT,,สันคอ,205,200,220,239,236,220,180,,สันคอ,203,200,204,245,235,223,190
สามชั้นTT,,สามชั้น,170,170,185,225,225,179,180,,สามชั้น,169,165,165,199,225,203,180
ซี่โครงแผ่นTT,,ซี่โครง,140,125,,193,169,165,150,,ซี่โครง,141,140,135,175,169,163,160
คอหมูย่างTT,,คอหมูย่าง,204,290,198,,,283,,,คอหมูย่าง,199,250,200,279,270,272,160
ไหล่บด,,หมูบด,133,145,115,149,138,155,160,,หมูบด,129,130,128,139,138,158,120
ขาหลังเผาแบ่งคากิ,,ขาหมู,,,91,98,79,,90,,ขาหมู,,,,89,100,90,90
หัวติดลิ้น,,หัวติดลิ้น,53,50,56,,,62,40,,หัวติดลิ้น,56,48,52,,,,60
เครื่องในชุด(หมู),,เครื่องในชุด,72,,,,,70,120,,เครื่องในชุด,71,,,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,
ขาหน้าTT,,ขาหน้า,68,,71,,,,90,,ขาหน้า,67,65,65,,,,80
ขาหน้าเผาTT,,ขาหน้าเผา,71,70,79,,,87,90,,ขาหน้าเผา,,,,,,89,
ขาหลังTT,,ขาหลัง,77,,74,,,,90,,ขาหลัง,75,75,70,,,,80
ขาหลังเผาTT,,ขาหลังเผา,80,85,82,,,89,90,,ขาหลังเผา,,,,,,96,
มันสันหลังTT,,มันสันหลัง,77,,,,,,70,,มันสันหลัง,61,,,,,,
มันแข็งTT,,มันแข็ง,74,,75,,,79,70,,มันแข็ง,72,75,70,,,85,
เศษมันTT,,เศษมัน,61,,69,,,,,,เศษมัน,62,,,,,,
หนังสันหลังTT,,หนังสันหลัง,76,,85,,,,,,หนังสันหลัง,,58,,,,,
หนังสะโพก,,หนังสะโพก,71,70,62,,,,,,หนังสะโพก,,70,,,,,
หนังหมูรวมTT,,หนังหมูรวม,71,,60,,,,60,,หนังหมูรวม,,,,,,,
กระดูกซุปTT,,กระดูกซุป,48,65,57,,,66,70,,กระดูกซุป,49,60,50,,,61,80
กระดูกอ่อนTT,,กระดูกอ่อน,149,155,150,,,158,180,,กระดูกอ่อน,,140,141,,,,
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,16,20,13,,,35,15,,กระดูกข้อ(คาตั๊ง) ,16,20,9,,,29,
มันเปลวTT,,มันเปลว,43,,59,,,,20,,มันเปลว,43,55,40,,,,
มันท้องTT,,มันท้อง,50,,,,,,20,,มันท้อง,51,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,UNO (เชียงใหม่),,,,,,,,รายการ,LNO (พิษณุโลก),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดเมืองใหม่,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดสดร่วมใจ1
สะโพกTT,,เนื้อสะโพก,147,145,,153,146,149,170,,เนื้อสะโพก,145,140,152,149,,148,170
ไหล่TT,,เนื้อไหล่,144,140,,153,146,148,170,,เนื้อไหล่,140,135,148,,144,149,165
สันนอกTT,,สันนอก,147,145,,199,173,166,180,,สันนอก,145,150,162,181,173,159,175
สันในTT,,สันใน,149,145,,259,,195,180,,สันใน,145,170,154,259,229,195,175
สันคอTT,,สันคอ,224,195,,236,236,227,240,,สันคอ,223,210,212,236,236,230,185
สามชั้นTT,,สามชั้น,175,180,,215,245,212,240,,สามชั้น,175,170,182,225,215,205,185
ซี่โครงแผ่นTT,,ซี่โครง,140,132,,,167,163,170,,ซี่โครง,135,130,155,167,175,166,150
คอหมูย่างTT,,คอหมูย่าง,,,,,,,,,คอหมูย่าง,235,,240,315,,273,200
ไหล่บด,,หมูบด,136,135,,179,146,155,160,,หมูบด,140,,155,149,138,155,150
ขาหลังเผาแบ่งคากิ,,ขาหมู,85,77,,77,79,105,100,,ขาหมู,90,85,84,98,79,102,95
หัวติดลิ้น,,หัวติดลิ้น,53,56,,,,,100,,หัวติดลิ้น,52,45,52,,,,60
เครื่องในชุด(หมู),,เครื่องในชุด,69,,,,,,,,เครื่องในชุด,69,,60,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,70,100
ขาหน้าTT,,ขาหน้า,71,75,,77,,183,100,,ขาหน้า,65,,59,,,,
ขาหน้าเผาTT,,ขาหน้าเผา,74,77,,75,,,100,,ขาหน้าเผา,70,60,71,,,89,95
ขาหลังTT,,ขาหลัง,83,75,,75,,105,100,,ขาหลัง,82,,65,,,,
ขาหลังเผาTT,,ขาหลังเผา,85,77,,77,79,,100,,ขาหลังเผา,85,70,77,,,99,100
มันสันหลังTT,,มันสันหลัง,,,,,,,,,มันสันหลัง,78,,72,,,91,
มันแข็งTT,,มันแข็ง,66,80,,93,,90,,,มันแข็ง,78,60,72,,,86,75
เศษมันTT,,เศษมัน,57,,,,,,,,เศษมัน,60,50,57,,,,
หนังสันหลังTT,,หนังสันหลัง,76,75,,,,,,,หนังสันหลัง,74,,64,,,82,
หนังสะโพก,,หนังสะโพก,69,70,,,,89,70,,หนังสะโพก,68,,58,,,,70
หนังหมูรวมTT,,หนังหมูรวม,,75,76,,,,,,หนังหมูรวม,60,50,56,,,75,65
กระดูกซุปTT,,กระดูกซุป,65,70,,65,79,75,75,,กระดูกซุป,50,53,54,,,65,60
กระดูกอ่อนTT,,กระดูกอ่อน,167,160,,,,,,,กระดูกอ่อน,167,,145,,,,170
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,26,28,,,,47,,,กระดูกข้อ(คาตั๊ง) ,17,,7,,,39,20
มันเปลวTT,,มันเปลว,44,37,,,,,30,,มันเปลว,41,,35,,,,40
มันท้องTT,,มันท้อง,,,,,,,,,มันท้อง,48,,,,,,45
,,,,,,,,,,,,,,,,,,
